Image name,Translated text,Ground truth,Translation language,Image preprocessing,Text_TT,Text_GT,diff_TT/GT,match,similarity
040_3_33_1.png,ragufi,Ragusii,ita,Threshold,6,7,85.71%,No,
040_3_33_1.png,ragufiy,Ragusii,ita,Deskewed,7,7,100.0%,No,
040_3_33_1.png,raguly,Ragusii,ita_old,Original_grayscale,6,7,85.71%,No,
040_3_33_1.png,raguly,Ragusii,ita_old,Threshold,6,7,85.71%,No,
040_3_33_1.png,raguly,Ragusii,ita_old,Deskewed,6,7,85.71%,No,
040_3_33_1.png,ragufi,Ragusii,lat,Original_grayscale,6,7,85.71%,No,
040_3_33_1.png,ragufi,Ragusii,lat,Threshold,6,7,85.71%,No,
040_3_33_1.png,ragufi,Ragusii,lat,Deskewed,6,7,85.71%,No,
040_3_31_3.png,X,de,eng,Original_grayscale,1,2,50.0%,No,
040_3_31_3.png,X,de,eng,Threshold,1,2,50.0%,No,
040_3_31_3.png,X,de,eng,Deskewed,1,2,50.0%,No,
040_3_31_3.png,W,de,enm,Original_grayscale,1,2,50.0%,No,
040_3_31_3.png,TC,de,enm,Threshold,2,2,100.0%,No,
040_3_31_3.png,w,de,enm,Deskewed,1,2,50.0%,No,
040_3_31_3.png,Ww,de,ita,Original_grayscale,2,2,100.0%,No,
040_3_31_3.png,T,de,ita,Threshold,1,2,50.0%,No,
040_3_31_3.png,Ww,de,ita,Deskewed,2,2,100.0%,No,
040_3_31_3.png,W,de,ita_old,Original_grayscale,1,2,50.0%,No,
040_3_31_3.png,W,de,ita_old,Threshold,1,2,50.0%,No,
040_3_31_3.png,W,de,ita_old,Deskewed,1,2,50.0%,No,
040_3_31_3.png,xX,de,lat,Original_grayscale,2,2,100.0%,No,
040_3_31_3.png,x,de,lat,Threshold,1,2,50.0%,No,
040_3_31_3.png,Id,de,lat,Deskewed,2,2,100.0%,No,
040_3_31_2.png,contis,comitis,eng,Original_grayscale,6,7,85.71%,No,
040_3_31_2.png,comitis,comitis,eng,Threshold,7,7,100.0%,Yes,
040_3_31_2.png,comitis,comitis,eng,Deskewed,7,7,100.0%,Yes,
040_3_31_2.png,comitis,comitis,enm,Original_grayscale,7,7,100.0%,Yes,
040_3_31_2.png,comitls,comitis,enm,Threshold,7,7,100.0%,No,
040_3_31_2.png,comitis,comitis,enm,Deskewed,7,7,100.0%,Yes,
040_3_31_2.png,conmutis,comitis,ita,Original_grayscale,8,7,114.29%,No,
040_3_31_2.png,comitis,comitis,ita,Threshold,7,7,100.0%,Yes,
040_3_31_2.png,comitis,comitis,ita,Deskewed,7,7,100.0%,Yes,
040_3_31_2.png,comunis,comitis,ita_old,Original_grayscale,7,7,100.0%,No,
040_3_31_2.png,comiunis,comitis,ita_old,Threshold,8,7,114.29%,No,
040_3_31_2.png,cominis,comitis,ita_old,Deskewed,7,7,100.0%,No,
040_3_31_2.png,eomitis,comitis,lat,Original_grayscale,7,7,100.0%,No,
040_3_31_2.png,eomits,comitis,lat,Threshold,6,7,85.71%,No,
040_3_31_2.png,comits,comitis,lat,Deskewed,6,7,85.71%,No,
040_3_17_1.png,buent,buerit,eng,Original_grayscale,5,6,83.33%,No,
040_3_17_1.png,buent,buerit,eng,Threshold,5,6,83.33%,No,
040_3_17_1.png,buent,buerit,eng,Deskewed,5,6,83.33%,No,
040_3_17_1.png,buertt,buerit,enm,Original_grayscale,6,6,100.0%,No,
040_3_17_1.png,buent,buerit,enm,Threshold,5,6,83.33%,No,
040_3_17_1.png,buent,buerit,enm,Deskewed,5,6,83.33%,No,
040_3_17_1.png,buent,buerit,ita,Original_grayscale,5,6,83.33%,No,
040_3_17_1.png,buent,buerit,ita,Threshold,5,6,83.33%,No,
040_3_17_1.png,buent,buerit,ita,Deskewed,5,6,83.33%,No,
040_3_17_1.png,buent,buerit,ita_old,Original_grayscale,5,6,83.33%,No,
040_3_17_1.png,buent,buerit,ita_old,Threshold,5,6,83.33%,No,
040_3_17_1.png,buent,buerit,ita_old,Deskewed,5,6,83.33%,No,
040_3_17_1.png,buent,buerit,lat,Original_grayscale,5,6,83.33%,No,
040_3_17_1.png,buent,buerit,lat,Threshold,5,6,83.33%,No,
040_3_17_1.png,buent,buerit,lat,Deskewed,5,6,83.33%,No,
040_3_15_3.png,cum,eum,eng,Original_grayscale,3,3,100.0%,No,
040_3_15_3.png,aum,eum,eng,Threshold,3,3,100.0%,No,
040_3_15_3.png,aum,eum,eng,Deskewed,3,3,100.0%,No,
040_3_15_3.png,cum,eum,enm,Original_grayscale,3,3,100.0%,No,
040_3_15_3.png,em,eum,enm,Threshold,2,3,66.67%,No,
040_3_15_3.png,cum,eum,enm,Deskewed,3,3,100.0%,No,
040_3_15_3.png,cum,eum,ita,Original_grayscale,3,3,100.0%,No,
040_3_15_3.png,ecum,eum,ita,Threshold,4,3,133.33%,No,
040_3_15_3.png,cum,eum,ita,Deskewed,3,3,100.0%,No,
040_3_15_3.png,cum,eum,ita_old,Original_grayscale,3,3,100.0%,No,
040_3_15_3.png,cun,eum,ita_old,Threshold,3,3,100.0%,No,
040_3_15_3.png,cum,eum,ita_old,Deskewed,3,3,100.0%,No,
040_3_15_3.png,eum,eum,lat,Original_grayscale,3,3,100.0%,Yes,
040_3_15_3.png,eum,eum,lat,Threshold,3,3,100.0%,Yes,
040_3_15_3.png,eum,eum,lat,Deskewed,3,3,100.0%,Yes,
040_3_28_3.png,chelmo,Chelmo,eng,Original_grayscale,6,6,100.0%,Yes,
040_3_28_3.png,chelmo,Chelmo,eng,Threshold,6,6,100.0%,Yes,
040_3_28_3.png,chelmo,Chelmo,eng,Deskewed,6,6,100.0%,Yes,
040_3_28_3.png,chelmo,Chelmo,enm,Original_grayscale,6,6,100.0%,Yes,
040_3_28_3.png,chelmo,Chelmo,enm,Threshold,6,6,100.0%,Yes,
040_3_28_3.png,chelmo,Chelmo,enm,Deskewed,6,6,100.0%,Yes,
040_3_28_3.png,chlmo,Chelmo,ita,Original_grayscale,5,6,83.33%,No,
040_3_28_3.png,chelmo,Chelmo,ita,Threshold,6,6,100.0%,Yes,
040_3_28_3.png,chelmo,Chelmo,ita,Deskewed,6,6,100.0%,Yes,
040_3_28_3.png,chelmo,Chelmo,ita_old,Original_grayscale,6,6,100.0%,Yes,
040_3_28_3.png,chelmo,Chelmo,ita_old,Threshold,6,6,100.0%,Yes,
040_3_28_3.png,chelmo,Chelmo,ita_old,Deskewed,6,6,100.0%,Yes,
040_3_28_3.png,chelmo,Chelmo,lat,Original_grayscale,6,6,100.0%,Yes,
040_3_28_3.png,chelmo,Chelmo,lat,Threshold,6,6,100.0%,Yes,
040_3_28_3.png,civimo,Chelmo,lat,Deskewed,6,6,100.0%,No,
040_3_13_5.png,quo,quo,eng,Original_grayscale,3,3,100.0%,Yes,
040_3_13_5.png,qQuo,quo,eng,Threshold,4,3,133.33%,No,
040_3_13_5.png,quo,quo,eng,Deskewed,3,3,100.0%,Yes,
040_3_13_5.png,quo,quo,enm,Original_grayscale,3,3,100.0%,Yes,
040_3_13_5.png,quo,quo,enm,Threshold,3,3,100.0%,Yes,
040_3_13_5.png,quo,quo,enm,Deskewed,3,3,100.0%,Yes,
040_3_13_5.png,quo,quo,ita,Original_grayscale,3,3,100.0%,Yes,
040_3_13_5.png,quo,quo,ita,Threshold,3,3,100.0%,Yes,
040_3_13_5.png,quo,quo,ita,Deskewed,3,3,100.0%,Yes,
040_3_13_5.png,quo,quo,ita_old,Original_grayscale,3,3,100.0%,Yes,
040_3_13_5.png,quo,quo,ita_old,Threshold,3,3,100.0%,Yes,
040_3_13_5.png,quo,quo,ita_old,Deskewed,3,3,100.0%,Yes,
040_3_13_5.png,que,quo,lat,Original_grayscale,3,3,100.0%,No,
040_3_13_5.png,quo,quo,lat,Threshold,3,3,100.0%,Yes,
040_3_13_5.png,quo,quo,lat,Deskewed,3,3,100.0%,Yes,
040_3_11_5.png,wirs,viris ,eng,Original_grayscale,4,6,66.67%,No,
040_3_11_5.png,uirs,viris ,eng,Threshold,4,6,66.67%,No,
040_3_11_5.png,uirs,viris ,eng,Deskewed,4,6,66.67%,No,
040_3_11_5.png,unrs,viris ,enm,Original_grayscale,4,6,66.67%,No,
040_3_11_5.png,urs,viris ,enm,Threshold,3,6,50.0%,No,
040_3_11_5.png,unrs,viris ,enm,Deskewed,4,6,66.67%,No,
040_3_11_5.png,rs,viris ,ita,Original_grayscale,2,6,33.33%,No,
040_3_11_5.png,rs,viris ,ita,Threshold,2,6,33.33%,No,
040_3_11_5.png,uirs,viris ,ita,Deskewed,4,6,66.67%,No,
040_3_11_5.png,wnris,viris ,ita_old,Original_grayscale,5,6,83.33%,No,
040_3_11_5.png,wtris,viris ,ita_old,Threshold,5,6,83.33%,No,
040_3_11_5.png,wris,viris ,ita_old,Deskewed,4,6,66.67%,No,
040_3_11_5.png,um,viris ,lat,Original_grayscale,2,6,33.33%,No,
040_3_11_5.png,us,viris ,lat,Threshold,2,6,33.33%,No,
040_3_11_5.png,uiri,viris ,lat,Deskewed,4,6,66.67%,No,
040_3_33_2.png,Ee,Et,eng,Original_grayscale,2,2,100.0%,No,
040_3_33_2.png,e,Et,eng,Threshold,1,2,50.0%,No,
040_3_33_2.png,ke,Et,eng,Deskewed,2,2,100.0%,No,
040_3_33_2.png,Ec,Et,enm,Original_grayscale,2,2,100.0%,No,
040_3_33_2.png,Kc,Et,enm,Threshold,2,2,100.0%,No,
040_3_33_2.png,Fc,Et,enm,Deskewed,2,2,100.0%,No,
040_3_33_2.png,e,Et,ita,Original_grayscale,1,2,50.0%,No,
040_3_33_2.png,e,Et,ita,Threshold,1,2,50.0%,No,
040_3_33_2.png,e,Et,ita,Deskewed,1,2,50.0%,No,
040_3_33_2.png,e,Et,ita_old,Original_grayscale,1,2,50.0%,No,
040_3_33_2.png,RKc,Et,ita_old,Threshold,3,2,150.0%,No,
040_3_33_2.png,Kc,Et,ita_old,Deskewed,2,2,100.0%,No,
040_3_33_2.png,ffc,Et,lat,Original_grayscale,3,2,150.0%,No,
040_3_33_2.png,p,Et,lat,Threshold,1,2,50.0%,No,
040_3_33_2.png,fee,Et,lat,Deskewed,3,2,150.0%,No,
040_3_15_1.png,elet,debet,eng,Original_grayscale,4,5,80.0%,No,
040_3_15_1.png,welet,debet,eng,Threshold,5,5,100.0%,No,
040_3_15_1.png,wehet,debet,eng,Deskewed,5,5,100.0%,No,
040_3_15_1.png,webet,debet,enm,Original_grayscale,5,5,100.0%,No,
040_3_15_1.png,webet,debet,enm,Threshold,5,5,100.0%,No,
040_3_15_1.png,wrbee,debet,enm,Deskewed,5,5,100.0%,No,
040_3_15_1.png,vebet,debet,ita,Original_grayscale,5,5,100.0%,No,
040_3_15_1.png,vebet,debet,ita,Threshold,5,5,100.0%,No,
040_3_15_1.png,Xebet,debet,ita,Deskewed,5,5,100.0%,No,
040_3_15_1.png,rebet,debet,ita_old,Original_grayscale,5,5,100.0%,No,
040_3_15_1.png,xebet,debet,ita_old,Threshold,5,5,100.0%,No,
040_3_15_1.png,xebet,debet,ita_old,Deskewed,5,5,100.0%,No,
040_3_15_1.png,xebct,debet,lat,Original_grayscale,5,5,100.0%,No,
040_3_15_1.png,xcbct,debet,lat,Threshold,5,5,100.0%,No,
040_3_15_1.png,ulbet,debet,lat,Deskewed,5,5,100.0%,No,
040_3_08_4.png,filtum,filium,eng,Original_grayscale,6,6,100.0%,No,
040_3_08_4.png,filtym,filium,eng,Threshold,6,6,100.0%,No,
040_3_08_4.png,filiym,filium,eng,Deskewed,6,6,100.0%,No,
040_3_08_4.png,filum,filium,enm,Original_grayscale,5,6,83.33%,No,
040_3_08_4.png,filum,filium,enm,Threshold,5,6,83.33%,No,
040_3_08_4.png,filum,filium,enm,Deskewed,5,6,83.33%,No,
040_3_08_4.png,filum,filium,ita,Original_grayscale,5,6,83.33%,No,
040_3_08_4.png,filuum,filium,ita,Threshold,6,6,100.0%,No,
040_3_08_4.png,fiuum,filium,ita,Deskewed,5,6,83.33%,No,
040_3_08_4.png,filuum,filium,ita_old,Original_grayscale,6,6,100.0%,No,
040_3_08_4.png,filuum,filium,ita_old,Threshold,6,6,100.0%,No,
040_3_08_4.png,filuum,filium,ita_old,Deskewed,6,6,100.0%,No,
040_3_08_4.png,filuum,filium,lat,Original_grayscale,6,6,100.0%,No,
040_3_08_4.png,filuuim,filium,lat,Threshold,7,6,116.67%,No,
040_3_08_4.png,filuim,filium,lat,Deskewed,6,6,100.0%,No,
040_3_17_3.png,querenvum,querendum,eng,Original_grayscale,9,9,100.0%,No,
040_3_17_3.png,querenvum,querendum,eng,Threshold,9,9,100.0%,No,
040_3_17_3.png,querenvum,querendum,eng,Deskewed,9,9,100.0%,No,
040_3_17_3.png,querenvum,querendum,enm,Original_grayscale,9,9,100.0%,No,
040_3_17_3.png,querenvum,querendum,enm,Threshold,9,9,100.0%,No,
040_3_17_3.png,querenvum,querendum,enm,Deskewed,9,9,100.0%,No,
040_3_17_3.png,querenvum,querendum,ita,Original_grayscale,9,9,100.0%,No,
040_3_17_3.png,querenvum,querendum,ita,Threshold,9,9,100.0%,No,
040_3_17_3.png,querenvum,querendum,ita,Deskewed,9,9,100.0%,No,
040_3_17_3.png,querenvum,querendum,ita_old,Original_grayscale,9,9,100.0%,No,
040_3_17_3.png,querenvum,querendum,ita_old,Threshold,9,9,100.0%,No,
040_3_17_3.png,querenvum,querendum,ita_old,Deskewed,9,9,100.0%,No,
040_3_17_3.png,querenoum,querendum,lat,Original_grayscale,9,9,100.0%,No,
040_3_17_3.png,querenoum,querendum,lat,Threshold,9,9,100.0%,No,
040_3_17_3.png,qucrenvum,querendum,lat,Deskewed,9,9,100.0%,No,
040_3_17_2.png,A,ad,eng,Original_grayscale,1,2,50.0%,No,
040_3_17_2.png,O,ad,eng,Threshold,1,2,50.0%,No,
040_3_17_2.png,o,ad,eng,Deskewed,1,2,50.0%,No,
040_3_17_2.png,aD,ad,enm,Original_grayscale,2,2,100.0%,Yes,
040_3_17_2.png,D,ad,enm,Threshold,1,2,50.0%,No,
040_3_17_2.png,ad,ad,enm,Deskewed,2,2,100.0%,Yes,
040_3_17_2.png,aT,ad,ita,Original_grayscale,2,2,100.0%,No,
040_3_17_2.png,av,ad,ita,Threshold,2,2,100.0%,No,
040_3_17_2.png,av,ad,ita,Deskewed,2,2,100.0%,No,
040_3_17_2.png,AO,ad,ita_old,Original_grayscale,2,2,100.0%,No,
040_3_17_2.png,AO,ad,ita_old,Threshold,2,2,100.0%,No,
040_3_17_2.png,ao,ad,ita_old,Deskewed,2,2,100.0%,No,
040_3_17_2.png,a,ad,lat,Original_grayscale,1,2,50.0%,No,
040_3_17_2.png,a,ad,lat,Threshold,1,2,50.0%,No,
040_3_17_2.png,ao,ad,lat,Deskewed,2,2,100.0%,No,
040_3_31_1.png,tum,tum,eng,Original_grayscale,3,3,100.0%,Yes,
040_3_31_1.png,tum,tum,eng,Threshold,3,3,100.0%,Yes,
040_3_31_1.png,tum,tum,eng,Deskewed,3,3,100.0%,Yes,
040_3_31_1.png,tum,tum,enm,Original_grayscale,3,3,100.0%,Yes,
040_3_31_1.png,eum,tum,enm,Threshold,3,3,100.0%,No,
040_3_31_1.png,tum,tum,enm,Deskewed,3,3,100.0%,Yes,
040_3_31_1.png,tum,tum,ita,Original_grayscale,3,3,100.0%,Yes,
040_3_31_1.png,tum,tum,ita,Threshold,3,3,100.0%,Yes,
040_3_31_1.png,tum,tum,ita,Deskewed,3,3,100.0%,Yes,
040_3_31_1.png,tum,tum,ita_old,Original_grayscale,3,3,100.0%,Yes,
040_3_31_1.png,tum,tum,ita_old,Threshold,3,3,100.0%,Yes,
040_3_31_1.png,tum,tum,ita_old,Deskewed,3,3,100.0%,Yes,
040_3_31_1.png,tum,tum,lat,Original_grayscale,3,3,100.0%,Yes,
040_3_31_1.png,tum,tum,lat,Threshold,3,3,100.0%,Yes,
040_3_31_1.png,tum,tum,lat,Deskewed,3,3,100.0%,Yes,
040_3_08_5.png,aut,aut,eng,Original_grayscale,3,3,100.0%,Yes,
040_3_08_5.png,aut,aut,eng,Threshold,3,3,100.0%,Yes,
040_3_08_5.png,aut,aut,eng,Deskewed,3,3,100.0%,Yes,
040_3_08_5.png,aut,aut,enm,Original_grayscale,3,3,100.0%,Yes,
040_3_08_5.png,aut,aut,enm,Threshold,3,3,100.0%,Yes,
040_3_08_5.png,aut,aut,enm,Deskewed,3,3,100.0%,Yes,
040_3_08_5.png,aut,aut,ita,Original_grayscale,3,3,100.0%,Yes,
040_3_08_5.png,aut,aut,ita,Threshold,3,3,100.0%,Yes,
040_3_08_5.png,Aut,aut,ita,Deskewed,3,3,100.0%,Yes,
040_3_08_5.png,aut,aut,ita_old,Original_grayscale,3,3,100.0%,Yes,
040_3_08_5.png,aut,aut,ita_old,Threshold,3,3,100.0%,Yes,
040_3_08_5.png,aut,aut,ita_old,Deskewed,3,3,100.0%,Yes,
040_3_08_5.png,aut,aut,lat,Original_grayscale,3,3,100.0%,Yes,
040_3_08_5.png,aut,aut,lat,Threshold,3,3,100.0%,Yes,
040_3_08_5.png,Aut,aut,lat,Deskewed,3,3,100.0%,Yes,
040_3_33_3.png,fi,si,eng,Original_grayscale,2,2,100.0%,No,
040_3_33_3.png,fi,si,eng,Threshold,2,2,100.0%,No,
040_3_33_3.png,fi,si,eng,Deskewed,2,2,100.0%,No,
040_3_33_3.png,f,si,enm,Original_grayscale,1,2,50.0%,No,
040_3_33_3.png,fi,si,enm,Threshold,2,2,100.0%,No,
040_3_33_3.png,fi,si,enm,Deskewed,2,2,100.0%,No,
040_3_33_3.png,fi,si,ita,Original_grayscale,2,2,100.0%,No,
040_3_33_3.png,fi,si,ita,Threshold,2,2,100.0%,No,
040_3_33_3.png,i,si,ita,Deskewed,1,2,50.0%,No,
040_3_33_3.png,fi,si,ita_old,Original_grayscale,2,2,100.0%,No,
040_3_33_3.png,fi,si,ita_old,Threshold,2,2,100.0%,No,
040_3_33_3.png,li,si,ita_old,Deskewed,2,2,100.0%,No,
040_3_33_3.png,fi,si,lat,Original_grayscale,2,2,100.0%,No,
040_3_33_3.png,fi,si,lat,Threshold,2,2,100.0%,No,
040_3_33_3.png,fi,si,lat,Deskewed,2,2,100.0%,No,
040_3_13_6.png,w,iu,eng,Original_grayscale,1,2,50.0%,No,
040_3_13_6.png,w,iu,eng,Threshold,1,2,50.0%,No,
040_3_13_6.png,w,iu,eng,Deskewed,1,2,50.0%,No,
040_3_13_6.png,Ww,iu,enm,Original_grayscale,2,2,100.0%,No,
040_3_13_6.png,UWa,iu,enm,Threshold,3,2,150.0%,No,
040_3_13_6.png,U,iu,enm,Deskewed,1,2,50.0%,No,
040_3_13_6.png,u,iu,ita,Original_grayscale,1,2,50.0%,No,
040_3_13_6.png,u,iu,ita,Threshold,1,2,50.0%,No,
040_3_13_6.png,u,iu,ita,Deskewed,1,2,50.0%,No,
040_3_13_6.png,u,iu,ita_old,Original_grayscale,1,2,50.0%,No,
040_3_13_6.png,u,iu,ita_old,Threshold,1,2,50.0%,No,
040_3_13_6.png,w,iu,ita_old,Deskewed,1,2,50.0%,No,
040_3_13_6.png,i,iu,lat,Original_grayscale,1,2,50.0%,No,
040_3_13_6.png,u,iu,lat,Threshold,1,2,50.0%,No,
040_3_13_6.png,u,iu,lat,Deskewed,1,2,50.0%,No,
040_3_13_2.png,PO,prope,eng,Original_grayscale,2,5,40.0%,No,
040_3_13_2.png,Mo,prope,eng,Threshold,2,5,40.0%,No,
040_3_13_2.png,pope,prope,eng,Deskewed,4,5,80.0%,No,
040_3_13_2.png,pzope,prope,enm,Original_grayscale,5,5,100.0%,No,
040_3_13_2.png,pzope,prope,enm,Threshold,5,5,100.0%,No,
040_3_13_2.png,pope,prope,enm,Deskewed,4,5,80.0%,No,
040_3_13_2.png,pzope,prope,ita,Original_grayscale,5,5,100.0%,No,
040_3_13_2.png,pzope,prope,ita,Threshold,5,5,100.0%,No,
040_3_13_2.png,pzope,prope,ita,Deskewed,5,5,100.0%,No,
040_3_13_2.png,pzope,prope,ita_old,Original_grayscale,5,5,100.0%,No,
040_3_13_2.png,pzopc,prope,ita_old,Threshold,5,5,100.0%,No,
040_3_13_2.png,pzopec,prope,ita_old,Deskewed,6,5,120.0%,No,
040_3_13_2.png,pzope,prope,lat,Original_grayscale,5,5,100.0%,No,
040_3_13_2.png,pzope,prope,lat,Threshold,5,5,100.0%,No,
040_3_13_2.png,pzopc,prope,lat,Deskewed,5,5,100.0%,No,
040_3_28_4.png,itud,istud,eng,Original_grayscale,4,5,80.0%,No,
040_3_28_4.png,ithud,istud,eng,Threshold,5,5,100.0%,No,
040_3_28_4.png,ittud,istud,eng,Deskewed,5,5,100.0%,No,
040_3_28_4.png,iftup,istud,enm,Original_grayscale,5,5,100.0%,No,
040_3_28_4.png,iftup,istud,enm,Threshold,5,5,100.0%,No,
040_3_28_4.png,iup,istud,enm,Deskewed,3,5,60.0%,No,
040_3_28_4.png,uv,istud,ita,Original_grayscale,2,5,40.0%,No,
040_3_28_4.png,ftuo,istud,ita,Threshold,4,5,80.0%,No,
040_3_28_4.png,uUtuv,istud,ita,Deskewed,5,5,100.0%,No,
040_3_28_4.png,tv,istud,ita_old,Original_grayscale,2,5,40.0%,No,
040_3_28_4.png,tv,istud,ita_old,Threshold,2,5,40.0%,No,
040_3_28_4.png,ituv,istud,ita_old,Deskewed,4,5,80.0%,No,
040_3_28_4.png,iftuo,istud,lat,Original_grayscale,5,5,100.0%,No,
040_3_28_4.png,if,istud,lat,Threshold,2,5,40.0%,No,
040_3_28_4.png,iftup,istud,lat,Deskewed,5,5,100.0%,No,
040_3_33_7.png,lg,Ra,eng,Original_grayscale,2,2,100.0%,No,
040_3_33_7.png,lg,Ra,eng,Threshold,2,2,100.0%,No,
040_3_33_7.png,L,Ra,eng,Deskewed,1,2,50.0%,No,
040_3_33_7.png,w,Ra,enm,Original_grayscale,1,2,50.0%,No,
040_3_33_7.png,w,Ra,enm,Threshold,1,2,50.0%,No,
040_3_33_7.png,mn,Ra,enm,Deskewed,2,2,100.0%,No,
040_3_33_7.png,lg,Ra,ita,Original_grayscale,2,2,100.0%,No,
040_3_33_7.png,lg,Ra,ita,Threshold,2,2,100.0%,No,
040_3_33_7.png,a,Ra,ita,Deskewed,1,2,50.0%,No,
040_3_33_7.png,tj,Ra,ita_old,Original_grayscale,2,2,100.0%,No,
040_3_33_7.png,tj,Ra,ita_old,Threshold,2,2,100.0%,No,
040_3_33_7.png,E,Ra,ita_old,Deskewed,1,2,50.0%,No,
040_3_33_7.png,lg,Ra,lat,Original_grayscale,2,2,100.0%,No,
040_3_33_7.png,lg,Ra,lat,Threshold,2,2,100.0%,No,
040_3_33_7.png,t,Ra,lat,Deskewed,1,2,50.0%,No,
040_3_15_4.png,o,ore,eng,Original_grayscale,1,3,33.33%,No,
040_3_15_4.png,o,ore,eng,Threshold,1,3,33.33%,No,
040_3_15_4.png,oC,ore,eng,Deskewed,2,3,66.67%,No,
040_3_15_4.png,MC,ore,enm,Original_grayscale,2,3,66.67%,No,
040_3_15_4.png,MC,ore,enm,Threshold,2,3,66.67%,No,
040_3_15_4.png,OC,ore,enm,Deskewed,2,3,66.67%,No,
040_3_15_4.png,QE,ore,ita,Original_grayscale,2,3,66.67%,No,
040_3_15_4.png,QE,ore,ita,Threshold,2,3,66.67%,No,
040_3_15_4.png,QE,ore,ita,Deskewed,2,3,66.67%,No,
040_3_15_4.png,MC,ore,ita_old,Original_grayscale,2,3,66.67%,No,
040_3_15_4.png,MC,ore,ita_old,Threshold,2,3,66.67%,No,
040_3_15_4.png,MC,ore,ita_old,Deskewed,2,3,66.67%,No,
040_3_15_4.png,ox,ore,lat,Original_grayscale,2,3,66.67%,No,
040_3_15_4.png,ox,ore,lat,Threshold,2,3,66.67%,No,
040_3_15_4.png,ox,ore,lat,Deskewed,2,3,66.67%,No,
040_3_31_4.png,chelmo,Chelmo,eng,Original_grayscale,6,6,100.0%,Yes,
040_3_31_4.png,chelmo,Chelmo,eng,Threshold,6,6,100.0%,Yes,
040_3_31_4.png,chedmo,Chelmo,eng,Deskewed,6,6,100.0%,No,
040_3_31_4.png,chelmo,Chelmo,enm,Original_grayscale,6,6,100.0%,Yes,
040_3_31_4.png,chelmo,Chelmo,enm,Threshold,6,6,100.0%,Yes,
040_3_31_4.png,chelmo,Chelmo,enm,Deskewed,6,6,100.0%,Yes,
040_3_31_4.png,chelmo,Chelmo,ita,Original_grayscale,6,6,100.0%,Yes,
040_3_31_4.png,chelmo,Chelmo,ita,Threshold,6,6,100.0%,Yes,
040_3_31_4.png,chelmo,Chelmo,ita,Deskewed,6,6,100.0%,Yes,
040_3_31_4.png,chelmo,Chelmo,ita_old,Original_grayscale,6,6,100.0%,Yes,
040_3_31_4.png,chelmo,Chelmo,ita_old,Threshold,6,6,100.0%,Yes,
040_3_31_4.png,chelmo,Chelmo,ita_old,Deskewed,6,6,100.0%,Yes,
040_3_31_4.png,ebelmo,Chelmo,lat,Original_grayscale,6,6,100.0%,No,
040_3_31_4.png,ebelmo,Chelmo,lat,Threshold,6,6,100.0%,No,
040_3_31_4.png,ebemo,Chelmo,lat,Deskewed,5,6,83.33%,No,
040_3_15_5.png,e,Et,eng,Original_grayscale,1,2,50.0%,No,
040_3_15_5.png,t,Et,eng,Threshold,1,2,50.0%,No,
040_3_15_5.png,e,Et,eng,Deskewed,1,2,50.0%,No,
040_3_15_5.png,Ec,Et,enm,Original_grayscale,2,2,100.0%,No,
040_3_15_5.png,Kc,Et,enm,Threshold,2,2,100.0%,No,
040_3_15_5.png,jKe,Et,enm,Deskewed,3,2,150.0%,No,
040_3_15_5.png,e,Et,ita,Original_grayscale,1,2,50.0%,No,
040_3_15_5.png,e,Et,ita,Threshold,1,2,50.0%,No,
040_3_15_5.png,E,Et,ita,Deskewed,1,2,50.0%,No,
040_3_15_5.png,c,Et,ita_old,Original_grayscale,1,2,50.0%,No,
040_3_15_5.png,c,Et,ita_old,Threshold,1,2,50.0%,No,
040_3_15_5.png,c,Et,ita_old,Deskewed,1,2,50.0%,No,
040_3_15_5.png,fc,Et,lat,Original_grayscale,2,2,100.0%,No,
040_3_15_5.png,fec,Et,lat,Threshold,3,2,150.0%,No,
040_3_15_5.png,f,Et,lat,Deskewed,1,2,50.0%,No,
040_3_13_3.png,dlum,illum,eng,Original_grayscale,4,5,80.0%,No,
040_3_13_3.png,lum,illum,eng,Threshold,3,5,60.0%,No,
040_3_13_3.png,tlum,illum,eng,Deskewed,4,5,80.0%,No,
040_3_13_3.png,ilum,illum,enm,Original_grayscale,4,5,80.0%,No,
040_3_13_3.png,iulum,illum,enm,Threshold,5,5,100.0%,No,
040_3_13_3.png,ulum,illum,enm,Deskewed,4,5,80.0%,No,
040_3_13_3.png,illum,illum,ita,Original_grayscale,5,5,100.0%,Yes,
040_3_13_3.png,illum,illum,ita,Threshold,5,5,100.0%,Yes,
040_3_13_3.png,iUllum,illum,ita,Deskewed,6,5,120.0%,No,
040_3_13_3.png,iUllum,illum,ita_old,Original_grayscale,6,5,120.0%,No,
040_3_13_3.png,iUlum,illum,ita_old,Threshold,5,5,100.0%,No,
040_3_13_3.png,Ulum,illum,ita_old,Deskewed,4,5,80.0%,No,
040_3_13_3.png,dlum,illum,lat,Original_grayscale,4,5,80.0%,No,
040_3_13_3.png,lum,illum,lat,Threshold,3,5,60.0%,No,
040_3_13_3.png,ulum,illum,lat,Deskewed,4,5,80.0%,No,
040_3_11_1.png,unum,unum,eng,Original_grayscale,4,4,100.0%,Yes,
040_3_11_1.png,unum,unum,eng,Threshold,4,4,100.0%,Yes,
040_3_11_1.png,annum,unum,eng,Deskewed,5,4,125.0%,No,
